Date,Entry_id,Temperature,Turbidity,Dissolved_Oxygen,pH,Ammonia,Nitrate,Fish_Length,Fish_Weight
2021-11-28 00:00:00,677,27.1875,100,8.198,8.13858,0.0,986,32.46,281.2
2021-11-29 00:00:00,678,27.1875,100,22.193,8.13858,0.0,999,32.46,281.2
2021-11-30 00:00:00,679,27.1875,100,13.003,8.13404,0.0,995,32.46,281.2
2021-12-01 00:00:00,680,27.25,100,11.968,8.14312,0.0,1001,32.46,281.2
2021-12-02 00:00:00,681,27.25,100,17.743,8.13858,0.0,1001,32.46,281.2
2021-12-03 00:00:00,682,27.1875,100,5.781,8.1295,0.0,998,32.46,281.2
2021-12-04 00:00:00,683,27.1875,100,18.554,8.14312,0.0,999,32.46,281.2
2021-12-05 00:00:00,684,27.1875,100,11.064,8.12496,0.0,1003,32.46,281.2
2021-12-06 00:00:00,685,27.25,100,1.859,8.13858,0.0,1004,32.46,281.2
2021-12-07 00:00:00,686,27.1875,100,9.24,8.1295,0.0,1006,32.46,281.2
2021-12-08 00:00:00,687,27.25,100,7.084,8.13858,0.0,997,32.46,281.2
2021-12-09 00:00:00,688,27.25,100,8.358,8.12496,0.0,1010,32.46,281.2
2021-12-10 00:00:00,689,27.25,100,8.104,8.14312,0.0,1010,32.46,281.2
2021-12-11 00:00:00,690,27.25,100,8.046,8.1295,0.0,1019,32.46,281.2
2021-12-12 00:00:00,691,27.3125,100,0.0,8.15674,0.0,1008,32.46,281.2
2021-12-13 00:00:00,692,27.1875,100,7.8,8.12496,0.0,1006,32.46,281.2
2021-12-14 00:00:00,693,27.1875,100,13.705,8.13404,0.0,1001,32.46,281.2
2021-12-15 00:00:00,694,27.25,100,4.689,8.12042,0.0,1007,32.46,281.2
2021-12-16 00:00:00,695,27.1875,100,0.0,8.13404,0.0,1006,32.46,281.2
2021-12-17 00:00:00,696,27.1875,100,10.977,8.11588,0.0,1013,32.46,281.2
2021-12-18 00:00:00,697,27.25,100,9.465,8.11134,0.0,1012,32.46,281.2
2021-12-19 00:00:00,698,27.1875,100,4.812,8.1295,0.0,1011,32.46,281.2
2021-12-20 00:00:00,699,27.1875,100,6.288,8.11588,0.0,1009,32.46,281.2
2021-12-21 00:00:00,700,27.25,100,8.336,8.11588,0.0,1021,32.46,281.2
2021-12-22 00:00:00,701,27.25,100,25.356,8.11588,0.0,1019,32.46,281.2
2021-12-23 00:00:00,702,27.1875,100,10.601,8.1295,0.0,1020,32.46,281.2
2021-12-24 00:00:00,703,27.1875,100,8.198,8.15674,0.0,1023,32.46,281.2
2021-12-25 00:00:00,704,27.1875,100,2.814,8.18851,0.0,1017,32.46,281.2
2021-12-26 00:00:00,705,27.25,100,8.879,8.10226,0.0,1021,32.46,281.2
2021-12-27 00:00:00,706,27.1875,100,2.539,8.16128,0.0,1015,32.46,281.2
2021-12-28 00:00:00,707,27.1875,100,6.925,8.14766,0.0,1021,32.46,281.2
2021-12-29 00:00:00,708,27.1875,100,17.526,8.12042,0.0,1017,32.46,281.2
2021-12-30 00:00:00,709,27.1875,100,0.0,8.11134,0.0,1021,32.46,281.2
2021-12-31 00:00:00,710,27.1875,100,4.182,8.11588,0.0,1021,32.46,281.2
2022-01-01 00:00:00,711,27.1875,100,12.142,8.15674,0.0,1017,32.46,281.2
2022-01-02 00:00:00,712,27.1875,100,7.366,8.13858,0.0,1028,32.46,281.2
2022-01-03 00:00:00,713,27.1875,100,11.194,8.1295,0.0,1018,32.46,281.2
2022-01-04 00:00:00,714,27.1875,100,4.949,8.12042,0.0,1020,32.46,281.2
2022-01-05 00:00:00,715,27.1875,100,3.936,8.11588,0.0,1021,32.46,281.2
2022-01-06 00:00:00,716,27.1875,100,14.675,8.1749,0.0,1011,32.46,281.2
2022-01-07 00:00:00,717,27.1875,100,2.605,8.11134,0.0,1028,32.46,281.2
2022-01-08 00:00:00,718,27.1875,100,13.047,8.10226,0.0,1017,32.46,281.2
2022-01-09 00:00:00,719,27.1875,100,0.0,8.13404,0.0,1014,32.46,281.2
2022-01-10 00:00:00,720,27.1875,100,8.524,8.14312,0.0,1012,32.46,281.2
2022-01-11 00:00:00,721,27.1875,100,16.006,8.12496,0.0,1010,32.46,281.2
2022-01-12 00:00:00,722,27.1875,100,15.833,8.13404,0.0,1011,32.46,281.2
2022-01-13 00:00:00,723,27.1875,100,7.504,8.11588,0.0,1012,32.46,281.2
2022-01-14 00:00:00,724,27.125,100,6.838,8.14766,0.0,1018,32.46,281.2
2022-01-15 00:00:00,725,27.1875,100,6.722,8.12042,0.0,1015,32.46,281.2
2022-01-16 00:00:00,726,27.1875,100,8.198,8.14766,0.0,1022,32.46,281.2
2022-01-17 00:00:00,727,27.1875,100,7.489,8.14312,0.0,1030,32.46,281.2
2022-01-18 00:00:00,728,27.1875,100,5.767,8.12042,0.0,1038,32.46,281.2
2022-01-19 00:00:00,729,27.1875,100,24.762,8.12042,0.0,1035,32.46,281.2
2022-01-20 00:00:00,730,27.1875,100,15.435,8.11134,0.0,1040,32.46,281.2
2022-01-21 00:00:00,731,27.1875,100,2.388,8.12042,0.0,1043,32.46,281.2
2022-01-22 00:00:00,732,27.25,100,6.708,8.11134,0.0,1043,32.46,281.2
2022-01-23 00:00:00,733,27.1875,100,7.424,8.15674,0.0,1049,32.46,281.2
2022-01-24 00:00:00,734,27.1875,100,8.893,8.10226,0.0,1047,32.46,281.2
2022-01-25 00:00:00,735,27.25,100,0.0,8.1749,0.0,1046,32.46,281.2
2022-01-26 00:00:00,736,27.1875,100,6.946,8.12042,0.0,1053,32.46,281.2
2022-01-27 00:00:00,737,27.1875,100,7.815,8.10226,0.0,1023,32.46,281.2
2022-01-28 00:00:00,738,27.1875,100,13.72,8.13858,0.0,1047,32.46,281.2
2022-01-29 00:00:00,739,27.125,100,0.0,8.13858,0.0,1051,32.46,281.2
2022-01-30 00:00:00,740,27.125,100,15.341,8.16128,0.0,1047,32.46,281.2
2022-01-31 00:00:00,741,27.125,100,10.883,8.10226,0.0,1049,32.46,281.2
2022-02-01 00:00:00,742,27.1875,100,6.527,8.14766,0.0,1044,32.46,281.2
2022-02-02 00:00:00,743,27.1875,100,8.567,8.12496,0.0,1065,32.46,281.2
2022-02-03 00:00:00,744,27.1875,100,0.0,8.1295,0.0,1066,32.46,281.2
2022-02-04 00:00:00,745,23.5,100,0.0,7.53483,0.0,1011,33.04286,302.9714
2022-02-05 00:00:00,746,25.25,100,20.16,7.40319,0.0,789,33.04286,302.9714
2022-02-06 00:00:00,747,25.1875,100,14.297,7.41227,0.0,816,33.04286,302.9714
2022-02-07 00:00:00,748,25.25,100,11.085,7.38957,0.0,784,33.04286,302.9714
2021-10-24 00:00:00,749,24.25,100,0.0,7.44404,0.0,706,40.71071,588.7714
2021-11-07 00:00:00,750,26.1875,100,16.989,7.24885,5.39682,647,41.95786,625.8857
2021-11-07 00:00:00,751,26.1875,100,18.542,7.24431,4.29682,731,41.95786,625.8857
2021-11-07 00:00:00,752,26.1875,100,22.114,7.24431,5.29486,656,41.95786,625.8857
2021-11-07 00:00:00,753,26.125,100,13.044,7.33963,7.45456,653,41.95786,625.8857
2021-11-07 00:00:00,754,26.125,100,20.69,7.28516,4.46257,627,41.95786,625.8857
2021-11-07 00:00:00,755,26.1875,100,17.072,7.23977,3.80791,750,41.95786,625.8857
2021-11-07 00:00:00,756,26.1875,100,17.979,7.24431,6.0999,701,41.95786,625.8857
2021-11-07 00:00:00,757,26.125,100,14.148,7.24431,6.84643,668,41.95786,625.8857
2021-11-07 00:00:00,758,26.125,100,17.354,7.24431,9.60837,646,41.95786,625.8857
2021-11-07 00:00:00,759,26.1875,100,15.321,7.23977,38.22308,620,41.95786,625.8857
2021-11-07 00:00:00,760,26.1875,100,17.347,7.23977,60.11809,573,41.95786,625.8857
2021-11-07 00:00:00,761,26.1875,100,16.212,7.25338,55.82808,480,41.95786,625.8857
2021-11-07 00:00:00,762,26.1875,100,22.829,7.24431,107.66618,629,41.95786,625.8857
2021-11-07 00:00:00,763,26.1875,100,21.862,7.23977,369.4296,577,41.95786,625.8857
2021-11-07 00:00:00,764,26.1875,100,18.055,7.24431,1789.29675,566,41.95786,625.8857
2021-11-07 00:00:00,765,26.125,100,14.582,7.24431,20254.27539,561,41.95786,625.8857
2021-11-07 00:00:00,766,26.125,100,25.16,7.24431,106962.9453,560,41.95786,625.8857
2021-11-07 00:00:00,767,26.1875,100,16.813,7.24431,11315202.0,558,41.95786,625.8857
2021-11-07 00:00:00,768,26.1875,100,8.483,7.24431,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,769,26.1875,100,13.531,7.23977,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,770,26.1875,100,11.468,7.267,0.0,559,41.95786,625.8857
2021-11-07 00:00:00,771,26.125,100,15.085,7.24431,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,772,26.1875,100,9.952,7.24431,0.0,559,41.95786,625.8857
2021-11-07 00:00:00,773,26.125,100,11.909,7.24431,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,774,26.1875,100,12.054,7.27608,0.0,564,41.95786,625.8857
2021-11-07 00:00:00,775,26.1875,100,20.842,7.24431,0.0,562,41.95786,625.8857
2021-11-07 00:00:00,776,26.1875,100,24.543,7.24431,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,777,26.1875,100,15.024,7.24431,0.0,562,41.95786,625.8857
2021-11-07 00:00:00,778,26.1875,100,21.177,7.23523,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,779,26.1875,100,18.641,7.24431,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,780,26.25,100,17.347,7.23977,0.0,560,41.95786,625.8857
2021-11-07 00:00:00,781,26.1875,100,15.009,7.24431,0.0,558,41.95786,625.8857
2021-11-07 00:00:00,782,26.25,100,14.506,7.24431,0.0,554,41.95786,625.8857
2021-11-07 00:00:00,783,26.1875,100,9.686,7.24431,0.0,554,41.95786,625.8857
2021-11-07 00:00:00,784,26.1875,100,9.511,7.24431,0.0,550,41.95786,625.8857
2021-11-07 00:00:00,785,26.1875,100,14.11,7.24431,0.0,550,41.95786,625.8857
2021-11-07 00:00:00,786,26.1875,100,11.727,7.24431,0.0,550,41.95786,625.8857
2021-11-07 00:00:00,787,26.1875,100,12.008,7.24431,0.0,552,41.95786,625.8857
2021-11-07 00:00:00,788,26.1875,100,13.806,7.23523,0.0,555,41.95786,625.8857
2021-11-07 00:00:00,789,26.1875,100,16.425,7.24431,0.0,550,41.95786,625.8857
2021-11-07 00:00:00,790,26.1875,100,14.674,7.24431,0.0,559,41.95786,625.8857
2021-11-07 00:00:00,791,26.1875,100,15.664,7.24431,0.0,562,41.95786,625.8857
2021-11-07 00:00:00,792,26.125,100,14.544,7.24431,0.0,572,41.95786,625.8857
2021-11-07 00:00:00,793,26.1875,100,20.057,7.24431,0.0,583,41.95786,625.8857
2021-11-07 00:00:00,794,26.1875,100,9.785,7.24431,0.0,581,41.95786,625.8857
2021-11-07 00:00:00,795,26.25,100,14.186,7.23977,0.0,578,41.95786,625.8857
2021-11-07 00:00:00,796,26.1875,100,19.875,7.24431,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,797,26.1875,100,16.524,7.24431,0.0,572,41.95786,625.8857
2021-11-07 00:00:00,798,26.25,100,21.862,7.24431,0.0,564,41.95786,625.8857
2021-11-07 00:00:00,799,26.1875,100,15.534,7.23977,0.0,571,41.95786,625.8857
2021-11-07 00:00:00,800,26.1875,100,13.074,7.23977,0.0,573,41.95786,625.8857
2021-11-07 00:00:00,801,26.1875,100,16.753,7.24431,0.0,566,41.95786,625.8857
2021-11-07 00:00:00,802,26.25,100,15.869,7.23977,0.0,576,41.95786,625.8857
2021-11-07 00:00:00,803,26.1875,100,10.95,7.23977,0.0,576,41.95786,625.8857
2021-11-07 00:00:00,804,26.1875,100,10.691,7.24431,0.0,577,41.95786,625.8857
2021-11-07 00:00:00,805,26.25,100,12.755,7.24431,0.0,578,41.95786,625.8857
2021-11-07 00:00:00,806,26.1875,100,13.41,7.24431,0.0,580,41.95786,625.8857
2021-11-07 00:00:00,807,26.25,100,12.092,7.24431,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,808,26.1875,100,15.679,7.24431,0.0,566,41.95786,625.8857
2021-11-07 00:00:00,809,26.25,100,18.626,7.24431,0.0,570,41.95786,625.8857
2021-11-07 00:00:00,810,26.25,100,16.852,7.24431,0.0,570,41.95786,625.8857
2021-11-07 00:00:00,811,26.25,100,11.909,7.24431,0.0,570,41.95786,625.8857
2021-11-07 00:00:00,812,26.25,100,10.234,7.23977,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,813,26.1875,100,12.945,7.24431,34995800.0,594,41.95786,625.8857
2021-11-07 00:00:00,814,26.25,100,17.095,7.23977,13366.67383,579,41.95786,625.8857
2021-11-07 00:00:00,815,26.25,100,11.894,7.23977,290837.9375,619,41.95786,625.8857
2021-11-07 00:00:00,816,26.25,100,11.749,7.24431,54287.89844,611,41.95786,625.8857
2021-11-07 00:00:00,817,26.1875,100,22.037,7.23977,346731.2813,630,41.95786,625.8857
2021-11-07 00:00:00,818,26.1875,100,11.81,7.23977,790.75342,655,41.95786,625.8857
2021-11-07 00:00:00,819,26.1875,100,14.894,7.24431,4368.87793,670,41.95786,625.8857
2021-11-07 00:00:00,820,26.1875,100,18.306,7.24431,16648622.0,611,41.95786,625.8857
2021-11-07 00:00:00,821,26.1875,100,16.684,7.23977,0.0,593,41.95786,625.8857
2021-11-07 00:00:00,822,26.1875,100,21.101,7.23523,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,823,26.1875,100,14.643,7.24431,0.0,581,41.95786,625.8857
2021-11-07 00:00:00,824,26.25,100,17.392,7.24431,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,825,26.25,100,20.377,7.24431,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,826,26.1875,100,19.57,7.24431,0.0,571,41.95786,625.8857
2021-11-07 00:00:00,827,26.25,100,21.771,7.24431,0.0,576,41.95786,625.8857
2021-11-07 00:00:00,828,26.1875,100,20.971,7.23977,0.0,567,41.95786,625.8857
2021-11-07 00:00:00,829,26.25,100,16.806,7.24431,0.0,605,41.95786,625.8857
2021-11-07 00:00:00,830,26.25,100,20.377,7.24431,0.0,607,41.95786,625.8857
2021-11-07 00:00:00,831,26.25,100,17.522,7.24431,0.0,609,41.95786,625.8857
2021-11-07 00:00:00,832,26.25,100,13.775,7.24431,0.0,599,41.95786,625.8857
2021-11-07 00:00:00,833,26.1875,100,15.115,7.24431,0.0,603,41.95786,625.8857
2021-11-07 00:00:00,834,26.1875,100,16.852,7.24431,0.0,597,41.95786,625.8857
2021-11-07 00:00:00,835,26.3125,100,8.475,7.24431,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,836,26.25,100,18.017,7.23977,0.0,588,41.95786,625.8857
2021-11-07 00:00:00,837,26.25,100,12.77,7.24431,0.0,582,41.95786,625.8857
2021-11-07 00:00:00,838,26.25,100,13.927,7.23523,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,839,26.25,100,16.463,7.24431,0.0,585,41.95786,625.8857
2021-11-07 00:00:00,840,26.25,100,11.871,7.267,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,841,26.25,100,15.062,7.24431,0.0,601,41.95786,625.8857
2021-11-07 00:00:00,842,26.25,100,17.522,7.24431,0.0,599,41.95786,625.8857
2021-11-07 00:00:00,843,26.25,100,12.846,7.24431,0.0,599,41.95786,625.8857
2021-11-07 00:00:00,844,26.25,100,16.562,7.23977,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,845,26.25,100,10.82,7.24431,0.0,589,41.95786,625.8857
2021-11-07 00:00:00,846,26.25,100,16.768,7.24431,0.0,583,41.95786,625.8857
2021-11-07 00:00:00,847,26.25,100,20.225,7.23977,1885679.75,579,41.95786,625.8857
2021-11-07 00:00:00,848,26.3125,100,10.661,7.23977,87726232.0,579,41.95786,625.8857
2021-11-07 00:00:00,849,26.25,100,18.458,7.24431,36054.70313,591,41.95786,625.8857
2021-11-07 00:00:00,850,26.25,100,21.862,7.23977,696539.0,628,41.95786,625.8857
2021-11-07 00:00:00,851,26.25,100,15.923,7.23977,218725.9531,539,41.95786,625.8857
2021-11-07 00:00:00,852,26.3125,100,11.133,7.24885,34473.55469,601,41.95786,625.8857
2021-11-07 00:00:00,853,26.25,100,13.28,7.24431,1323.93115,636,41.95786,625.8857
2021-11-07 00:00:00,854,26.25,100,7.127,7.24431,790.75342,609,41.95786,625.8857
2021-11-07 00:00:00,855,26.3125,100,22.456,7.24431,218.75964,621,41.95786,625.8857
2021-11-07 00:00:00,856,26.25,100,17.651,7.24431,463.24637,752,41.95786,625.8857
2021-11-07 00:00:00,857,26.25,100,15.321,7.23523,0.0,627,41.95786,625.8857
2021-11-07 00:00:00,858,26.25,100,9.396,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,859,26.25,100,22.159,7.23977,0.0,590,41.95786,625.8857
2021-11-07 00:00:00,860,26.25,100,8.011,7.23977,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,861,26.25,100,14.795,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,862,26.25,100,10.211,7.23523,0.0,589,41.95786,625.8857
2021-11-07 00:00:00,863,26.25,100,14.141,7.24431,0.0,582,41.95786,625.8857
2021-11-07 00:00:00,864,26.25,100,15.123,7.24431,0.0,590,41.95786,625.8857
2021-11-07 00:00:00,865,26.1875,100,18.892,7.23977,0.0,589,41.95786,625.8857
2021-11-07 00:00:00,866,26.25,100,14.27,7.23977,0.0,586,41.95786,625.8857
2021-11-07 00:00:00,867,26.25,100,12.046,7.23977,0.0,582,41.95786,625.8857
2021-11-07 00:00:00,868,26.25,100,10.699,7.22615,0.0,583,41.95786,625.8857
2021-11-07 00:00:00,869,26.25,100,16.189,7.24431,0.0,580,41.95786,625.8857
2021-11-07 00:00:00,870,26.25,100,14.712,7.23523,0.0,606,41.95786,625.8857
2021-11-07 00:00:00,871,26.25,100,9.297,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,872,26.25,100,11.925,7.24431,0.0,581,41.95786,625.8857
2021-11-07 00:00:00,873,26.25,100,9.678,7.24431,0.0,575,41.95786,625.8857
2021-11-07 00:00:00,874,26.25,100,8.018,7.23523,0.0,573,41.95786,625.8857
2021-11-07 00:00:00,875,26.25,100,16.128,7.24431,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,876,26.25,100,13.661,7.23977,0.0,579,41.95786,625.8857
2021-11-07 00:00:00,877,26.25,100,20.263,7.23977,0.0,578,41.95786,625.8857
2021-11-07 00:00:00,878,26.1875,100,10.843,7.24431,0.0,571,41.95786,625.8857
2021-11-07 00:00:00,879,26.25,100,15.359,7.23977,0.0,574,41.95786,625.8857
2021-11-07 00:00:00,880,26.25,100,11.239,7.23977,0.0,573,41.95786,625.8857
2021-11-07 00:00:00,881,26.25,100,12.511,7.23977,0.0,602,41.95786,625.8857
2021-11-07 00:00:00,882,26.25,100,14.476,7.23977,0.0,607,41.95786,625.8857
2021-11-07 00:00:00,883,26.1875,100,19.357,7.24431,0.0,611,41.95786,625.8857
2021-11-07 00:00:00,884,26.1875,100,15.968,7.23523,0.0,604,41.95786,625.8857
2021-11-07 00:00:00,885,26.1875,100,11.894,7.24431,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,886,26.1875,100,19.958,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,887,26.25,100,10.874,7.24431,0.0,593,41.95786,625.8857
2021-11-07 00:00:00,888,26.25,100,7.18,7.24431,0.0,585,41.95786,625.8857
2021-11-07 00:00:00,889,26.1875,100,0.0,7.23977,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,890,26.25,100,10.325,7.23977,0.0,578,41.95786,625.8857
2021-11-07 00:00:00,891,26.25,100,10.463,7.23069,0.0,589,41.95786,625.8857
2021-11-07 00:00:00,892,26.25,100,12.671,7.23523,0.0,607,41.95786,625.8857
2021-11-07 00:00:00,893,26.25,100,15.153,7.24431,0.0,586,41.95786,625.8857
2021-11-07 00:00:00,894,26.25,100,22.304,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,895,26.25,100,14.78,7.23977,0.0,585,41.95786,625.8857
2021-11-07 00:00:00,896,26.25,100,6.739,7.23977,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,897,26.25,100,0.0,7.24431,0.0,577,41.95786,625.8857
2021-11-07 00:00:00,898,26.25,100,13.851,7.23523,0.0,565,41.95786,625.8857
2021-11-07 00:00:00,899,26.25,100,15.085,7.24431,0.0,579,41.95786,625.8857
2021-11-07 00:00:00,900,26.25,100,12.663,7.24431,0.0,576,41.95786,625.8857
2021-11-07 00:00:00,901,26.25,100,10.737,7.25792,0.0,588,41.95786,625.8857
2021-11-07 00:00:00,902,26.3125,100,5.901,7.23977,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,903,26.25,100,9.244,7.23069,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,904,26.25,100,9.96,7.23977,0.0,598,41.95786,625.8857
2021-11-07 00:00:00,905,26.25,100,11.346,7.24431,0.0,597,41.95786,625.8857
2021-11-07 00:00:00,906,26.25,100,9.153,7.24431,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,907,26.25,100,6.548,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,908,26.25,100,13.234,7.23977,0.0,601,41.95786,625.8857
2021-11-07 00:00:00,909,26.1875,100,11.346,7.25338,0.0,597,41.95786,625.8857
2021-11-07 00:00:00,910,26.25,100,14.872,7.23069,0.0,590,41.95786,625.8857
2021-11-07 00:00:00,911,26.25,100,11.917,7.23977,0.0,593,41.95786,625.8857
2021-11-07 00:00:00,912,26.25,100,14.331,7.24431,0.0,585,41.95786,625.8857
2021-11-07 00:00:00,913,26.25,100,12.145,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,914,26.25,100,9.648,7.24431,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,915,26.25,100,10.12,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,916,26.3125,100,15.915,7.23977,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,917,26.25,100,18.74,7.24885,0.0,599,41.95786,625.8857
2021-11-07 00:00:00,918,26.3125,100,17.697,7.24431,0.0,599,41.95786,625.8857
2021-11-07 00:00:00,919,26.3125,100,16.204,7.23977,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,920,26.3125,100,14.438,7.23977,0.0,603,41.95786,625.8857
2021-11-07 00:00:00,921,26.1875,100,15.915,7.24431,0.0,593,41.95786,625.8857
2021-11-07 00:00:00,922,26.25,100,7.447,7.24431,0.0,586,41.95786,625.8857
2021-11-07 00:00:00,923,26.25,100,12.374,7.24431,0.0,607,41.95786,625.8857
2021-11-07 00:00:00,924,26.25,100,9.739,7.28516,0.0,613,41.95786,625.8857
2021-11-07 00:00:00,925,26.25,100,19.144,7.23523,0.0,609,41.95786,625.8857
2021-11-07 00:00:00,926,26.25,100,8.14,7.24431,0.0,608,41.95786,625.8857
2021-11-07 00:00:00,927,26.3125,100,11.513,7.24431,0.0,602,41.95786,625.8857
2021-11-07 00:00:00,928,26.3125,100,17.43,7.24431,0.0,599,41.95786,625.8857
2021-11-07 00:00:00,929,26.25,100,10.661,7.24431,0.0,604,41.95786,625.8857
2021-11-07 00:00:00,930,26.25,100,16.105,7.24431,0.0,597,41.95786,625.8857
2021-11-07 00:00:00,931,26.25,100,10.843,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,932,26.25,100,13.356,7.23977,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,933,26.3125,100,19.7,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,934,26.25,100,5.977,7.24431,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,935,26.25,100,11.308,7.23977,0.0,598,41.95786,625.8857
2021-11-07 00:00:00,936,26.25,100,11.072,7.23523,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,937,26.25,100,10.874,7.24431,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,938,26.25,100,13.767,7.24431,0.0,597,41.95786,625.8857
2021-11-07 00:00:00,939,26.25,100,11.795,7.23977,0.0,595,41.95786,625.8857
2021-11-07 00:00:00,940,26.25,100,11.749,7.23977,0.0,597,41.95786,625.8857
2021-11-07 00:00:00,941,26.25,100,11.11,7.23523,0.0,605,41.95786,625.8857
2021-11-07 00:00:00,942,26.25,100,13.828,7.24431,0.0,610,41.95786,625.8857
2021-11-07 00:00:00,943,26.25,100,7.424,7.23977,0.0,606,41.95786,625.8857
2021-11-07 00:00:00,944,26.3125,100,13.349,7.23977,0.0,606,41.95786,625.8857
2021-11-07 00:00:00,945,26.25,100,0.441,7.23977,0.0,607,41.95786,625.8857
2021-11-07 00:00:00,946,26.25,100,10.996,7.23977,0.0,601,41.95786,625.8857
2021-11-07 00:00:00,947,26.25,100,7.759,7.23977,0.0,589,41.95786,625.8857
2021-11-07 00:00:00,948,26.25,100,13.349,7.24431,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,949,26.25,100,11.666,7.23523,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,950,26.25,100,10.402,7.24431,0.0,588,41.95786,625.8857
2021-11-07 00:00:00,951,26.3125,100,9.663,7.24431,0.0,588,41.95786,625.8857
2021-11-07 00:00:00,952,26.25,100,9.45,7.24431,0.0,586,41.95786,625.8857
2021-11-07 00:00:00,953,26.25,100,10.866,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,954,26.25,100,13.684,7.23977,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,955,26.3125,100,10.318,7.24431,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,956,26.3125,100,9.594,7.23977,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,957,26.25,100,10.501,7.23977,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,958,26.25,100,19.395,7.24431,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,959,26.3125,100,10.074,7.23523,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,960,26.25,100,33.917,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,961,26.25,100,10.036,7.23977,0.0,587,41.95786,625.8857
2021-11-07 00:00:00,962,26.3125,100,10.737,7.23977,0.0,579,41.95786,625.8857
2021-11-07 00:00:00,963,26.25,100,10.379,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,964,26.25,100,12.64,7.23977,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,965,26.25,100,12.671,7.23977,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,966,26.25,100,15.473,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,967,26.25,100,10.204,7.23523,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,968,26.25,100,9.747,7.23523,0.0,591,41.95786,625.8857
2021-11-07 00:00:00,969,26.3125,100,10.028,7.24431,0.0,614,41.95786,625.8857
2021-11-07 00:00:00,970,26.25,100,11.3,7.24431,0.0,607,41.95786,625.8857
2021-11-07 00:00:00,971,26.25,100,14.582,7.23977,0.0,601,41.95786,625.8857
2021-11-07 00:00:00,972,26.25,100,6.381,7.24431,0.0,598,41.95786,625.8857
2021-11-07 00:00:00,973,26.25,100,7.683,7.24431,0.0,598,41.95786,625.8857
2021-11-07 00:00:00,974,26.375,100,13.684,7.24431,0.0,592,41.95786,625.8857
2021-11-07 00:00:00,975,26.3125,100,10.912,7.23977,0.0,594,41.95786,625.8857
2021-11-07 00:00:00,976,26.3125,100,1.774,7.23977,0.0,592,41.95786,625.8857
